Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,Personality,image
311,0,0,1,1,-1,2,-2,0,0,0,-1,0,0,1,1,4,69127493
312,0,0,0,0,0,1,-2,0,0,0,-2,1,-2,0,1,11,29320732
313,0,-1,1,-3,-1,0,0,0,0,0,0,2,-1,-1,0,4,9324689
314,0,0,-1,-1,1,-1,0,0,-1,0,-3,1,-1,0,0,15,80437234
315,0,0,-2,0,-2,0,-1,0,0,0,-1,1,1,2,0,13,69128567
316,-1,0,0,0,-1,0,-1,0,2,0,-3,-3,0,-1,0,4,441758
317,0,0,-2,0,2,2,-1,0,2,0,0,-1,2,-2,0,12,79287612
318,0,-1,0,1,-1,0,-1,0,-1,0,-2,1,-1,1,1,3,80331973
319,0,0,0,1,0,-1,0,0,0,0,2,-2,-3,0,-3,12,29324320
320,0,0,0,-1,0,2,0,0,1,0,0,-2,-1,3,-2,15,59328897
321,0,0,-1,-1,0,2,2,0,3,0,1,0,0,0,3,12,40400478
322,0,0,-1,-1,1,-2,-1,0,1,0,-2,-3,0,0,-1,0,29324711
323,0,0,2,0,0,0,-1,0,-2,0,2,-1,-2,1,0,12,79287612
324,0,0,1,1,1,1,0,0,0,0,1,1,-1,1,1,14,39325022
325,0,0,2,1,0,-1,1,0,2,0,-1,-1,1,-1,-2,9,59336270
326,1,0,0,-2,0,0,1,0,-1,0,3,0,-2,0,0,15,19303498
327,1,0,1,0,2,1,-3,0,-1,0,0,2,0,0,-2,10,99329140
328,-1,1,1,-1,2,3,-3,0,-1,0,-1,1,0,-1,1,13,49324946
329,0,0,0,-3,0,1,-2,0,-2,0,0,2,-1,-3,2,4,69127493
330,0,0,-1,-3,0,2,-2,0,-1,0,-2,2,0,-2,-3,10,49025589
331,0,1,-1,-3,1,-1,-2,0,2,0,2,0,0,0,-1,0,19323929
332,0,0,-1,-3,-1,0,-1,0,-1,1,-1,1,-1,1,0,11,50453758
333,0,0,1,-2,1,2,0,0,0,0,2,-3,-2,-3,2,14,40407922
334,0,-1,-2,0,-2,-1,-2,0,2,0,-2,0,2,-1,-1,1,50422494
335,0,0,-1,2,1,3,1,0,1,0,-2,0,0,-1,-3,10,99329140
336,0,0,-2,-2,1,0,0,0,1,0,-2,1,0,0,3,11,20305707
337,1,0,3,1,-1,2,-2,0,2,0,2,1,-2,-1,3,0,19127297
338,0,0,-1,0,-2,0,-2,0,1,0,-2,0,-1,-2,-1,0,29324711
339,0,0,-2,-1,2,-1,2,0,-3,0,1,-1,-1,1,1,14,30439476
340,0,0,2,0,-1,-1,1,0,-1,0,0,-2,0,0,1,8,39304128
341,0,0,1,-1,0,-2,-2,0,-2,0,3,2,-3,1,-3,11,29320732
342,0,0,0,-1,0,0,0,0,0,0,0,-2,0,0,2,14,39325022
343,0,0,0,0,-1,2,-3,0,2,0,-1,0,-1,-1,-1,5,89227873
344,0,-1,-1,-1,2,-1,-3,0,-1,0,-1,0,-3,-1,0,10,49025589
345,0,0,2,-2,2,1,1,0,0,0,3,-1,0,1,1,8,59326469
346,0,0,0,0,1,0,1,0,-1,0,2,-2,-1,2,1,14,40407922
347,1,0,0,-2,0,0,-1,0,0,-1,0,1,0,0,3,13,19385677
348,0,1,2,-1,-1,1,0,0,1,0,1,1,-2,1,2,9,10269696
349,0,0,-3,-1,2,-2,1,0,-2,-1,0,0,-1,0,0,14,30439476
350,0,0,-1,1,-1,-2,-1,0,0,0,-1,-1,-3,0,0,15,80437234
351,0,0,1,-3,1,2,-1,-1,-2,0,-2,1,-1,-2,-1,10,99329140
352,0,0,1,-1,0,2,-1,0,1,0,-2,1,-3,-1,-2,10,49025589
353,0,0,0,-3,-1,-1,0,0,1,0,0,-2,1,0,1,8,10460888
354,-1,0,-3,-2,-2,-1,0,0,1,0,0,0,2,1,-2,1,70439573
355,0,-1,0,-2,0,-1,-2,0,1,-1,-1,0,2,-1,1,1,39329299
356,0,0,1,3,-1,1,-2,1,1,0,0,3,1,2,0,13,69128567
357,0,0,-2,1,-2,-2,-3,1,3,0,0,3,0,1,0,15,80437234
358,0,0,1,3,-3,-3,2,0,1,0,2,-1,0,2,-2,3,99127608
359,0,0,1,-3,1,1,2,0,1,-1,0,-3,-1,0,3,8,39304128
360,0,0,-2,2,-1,-1,-2,0,-2,-1,-2,-2,2,0,-2,6,39127710
361,0,0,2,3,0,1,0,0,0,0,-1,-2,0,-1,-1,7,298128
362,0,0,-1,-1,0,2,0,0,3,0,1,-2,-1,1,2,4,9324689
363,-1,0,-1,-1,-1,1,-2,0,0,0,-2,2,-1,-1,-1,10,99329140
364,-1,0,0,2,2,-1,1,0,-1,0,-2,-1,-1,3,0,7,59324248
365,0,0,-2,-1,0,0,1,0,2,-1,-1,0,0,-2,-3,1,50422494
366,0,0,-1,-1,1,-1,-2,0,1,0,2,-2,-3,-2,0,8,59326469
367,0,-1,-1,1,-1,3,-1,0,-2,0,-3,0,1,-1,0,13,49324946
368,0,-1,1,-1,-1,1,2,0,-2,-1,2,1,0,2,1,15,59328897
369,0,0,-1,-2,-2,-2,-3,0,2,0,-2,1,0,2,0,3,89158214
370,0,0,-1,-1,-1,1,-2,0,-2,0,1,0,-2,-3,2,9,9300103
371,0,0,-3,-3,2,0,0,0,1,-1,-2,-1,-2,-2,0,5,60375133
372,0,0,1,-1,1,1,2,0,-1,0,0,0,2,-3,0,2,439468
373,0,0,0,0,-2,1,-2,0,0,0,0,2,1,0,-1,10,49025589
374,0,0,2,0,0,-2,-3,0,-1,0,0,1,-1,-2,2,12,29324320
375,0,0,2,-3,0,1,1,0,3,0,1,-1,-1,-2,-1,7,49246468
376,-1,0,-2,1,-1,-3,-1,0,-3,0,0,-1,2,-1,-1,6,9325047
377,0,1,-1,2,-1,-2,0,0,1,0,-1,-1,2,3,-3,6,29385672
378,0,0,2,1,0,-1,-1,0,0,0,-1,0,-2,3,0,7,298128
379,0,0,0,-1,1,-2,1,-1,-1,0,2,0,0,2,1,14,39325022
380,0,1,-1,1,-2,-1,-2,0,-2,0,-1,1,-2,0,-3,15,19303498
381,0,0,0,-2,-1,0,-2,0,-2,0,-2,2,3,-1,-1,10,99329140
382,0,0,0,-2,2,-2,0,1,1,0,1,1,0,0,-1,11,50453758
383,0,0,0,-2,2,-2,-1,0,-1,-1,0,0,-2,2,0,0,19323929
384,0,0,2,-2,0,1,-2,-1,3,1,-3,-1,-1,0,-2,1,70439573
385,0,0,2,0,-1,1,0,0,1,0,0,0,-1,-2,2,4,441758
386,-1,0,3,2,3,-1,-2,0,-1,0,-2,0,-2,1,3,7,59324248
387,0,0,-1,-2,-1,0,1,0,-1,0,-2,1,3,-2,0,10,49025589
388,0,0,0,0,2,3,0,0,-1,0,-1,-3,-1,3,-3,2,59324385
389,1,0,-1,1,-2,-1,-2,0,-1,0,0,-2,2,0,-2,3,80331973
390,0,0,-2,-2,0,-2,-1,-1,-2,1,0,-1,-1,-1,2,9,59336270
391,0,0,3,-1,-2,1,-1,0,1,0,-2,3,0,-2,-1,5,89227873
392,0,0,1,0,1,-1,1,0,1,0,1,-1,1,0,2,7,49246468
393,0,0,0,0,-1,1,3,0,0,0,0,0,1,2,0,15,80437234
394,0,0,-1,-2,1,-2,-2,0,-1,0,0,0,1,0,0,6,39127710
395,0,0,-2,-2,-1,2,-1,0,1,0,1,1,-2,-1,0,0,19127297
396,0,0,1,-2,1,1,-2,0,0,0,-2,-1,1,-2,-1,5,60375133
397,0,1,-1,-1,1,-2,-2,0,1,0,-2,-2,3,3,-2,6,9325047
398,0,0,-2,-2,0,0,0,0,-2,0,-3,0,1,-1,-1,10,99329140
399,-1,0,2,1,0,3,0,0,2,0,1,2,-1,-1,-1,5,89227873
400,0,1,1,1,2,2,-2,0,-1,0,1,-1,-1,-2,-1,8,10460888
401,0,0,0,-3,0,1,-1,0,0,0,2,0,-3,-2,-2,15,59328897
402,1,0,0,0,0,-1,-1,0,1,0,-2,-1,0,0,0,12,40400478
403,0,0,-2,0,-1,-1,0,0,-1,0,-2,0,0,-1,0,9,10269696
404,0,1,-1,-1,0,-2,0,0,-1,0,-1,2,-2,1,2,13,19385677
405,0,0,-3,-1,1,-1,0,0,1,0,0,2,2,-2,1,2,439468
406,0,0,-1,-1,0,-1,0,0,0,0,0,-1,2,-2,-2,1,39329299
407,-1,0,0,0,-1,-1,1,0,0,0,-1,-2,0,0,-1,12,79287612
408,0,0,3,2,-1,1,-2,0,1,0,-1,1,2,-1,1,13,69128567
409,0,0,-1,-1,-2,-1,-1,0,1,0,0,1,1,1,2,13,49324946
410,0,0,0,-2,-1,2,1,0,2,0,0,-1,2,-1,-2,2,59324385
411,0,0,2,0,0,1,0,0,2,0,-2,-1,1,-1,1,13,19385677
412,0,0,1,1,-1,0,0,0,1,0,0,-1,1,0,2,8,39304128
413,0,0,1,0,0,3,0,1,2,0,2,-1,-1,1,1,4,441758
414,0,0,0,-1,2,-1,0,0,1,-1,-1,2,0,0,2,9,9300103
415,1,0,0,-2,0,2,-2,0,1,0,-2,1,1,0,2,13,69128567
416,0,0,-2,1,0,1,-2,0,-1,0,0,0,0,-3,-1,10,49025589
417,0,0,0,-1,-1,2,-2,0,-1,0,0,1,2,-2,0,13,49324946
418,0,0,2,2,0,-1,-1,1,2,0,0,1,1,2,2,0,29324711
419,1,0,1,-1,-2,0,2,0,0,0,0,2,1,3,-2,7,49246468
420,0,-1,0,-1,-2,1,0,0,1,0,-3,-2,1,-2,-3,10,99329140
421,0,0,3,1,-2,-1,-2,0,1,0,1,0,2,0,2,1,50422494
422,1,0,0,-2,1,-1,2,0,-2,0,-1,1,-1,1,-1,14,40407922
423,0,0,1,-1,-2,0,-2,0,-1,0,-3,-1,2,-3,-2,5,60375133
424,0,0,1,3,-1,-2,1,0,-3,0,0,1,-1,0,0,7,298128
425,0,0,-2,-1,-2,1,2,0,0,0,-2,2,-2,0,2,13,69128567
426,0,0,-1,2,2,0,-2,0,0,0,2,2,0,1,1,11,20305707
427,0,0,-1,0,-1,2,-2,0,2,0,3,1,-1,0,1,14,40407922
428,0,1,-1,-3,-2,-1,-2,0,1,0,-1,-2,-1,-1,-1,0,19323929
429,0,0,1,-1,2,1,-2,1,2,0,-1,-2,0,0,-1,5,89227873
430,0,0,-1,1,0,-1,0,0,2,0,-1,1,1,-1,-2,9,59336270
431,-1,0,-1,0,-2,-1,-1,1,2,0,-1,3,-2,2,-1,15,19303498
432,0,0,0,1,2,-1,0,1,-1,0,-2,-1,-2,0,0,7,59324248
433,-1,0,0,-1,0,1,-1,0,0,0,1,3,-1,1,1,15,80437234
434,0,0,2,1,1,0,-2,0,1,0,1,-1,2,0,3,7,49246468
435,0,0,0,1,-1,1,0,0,2,0,-1,0,0,2,2,13,49324946
436,0,0,-2,0,0,0,0,-1,1,0,1,0,-1,0,-3,15,59328897
437,1,-1,1,-2,1,3,1,0,1,0,1,-3,-3,0,1,14,30439476
438,0,0,0,-1,-2,-1,-2,0,0,0,-3,1,-3,-1,0,9,10269696
439,0,-1,2,0,3,0,0,0,-1,0,-1,1,1,0,-1,2,439468
440,0,0,2,0,0,-1,1,0,1,-1,-2,1,-2,0,0,0,19127297
441,0,1,-2,-2,-2,3,-1,0,-1,0,0,0,2,2,0,15,19303498
442,1,0,2,0,2,-2,-1,0,-2,0,-2,1,-1,2,0,11,29320732
443,0,-1,-2,3,0,-2,-2,0,-2,0,0,0,1,2,-2,6,29385672
444,0,0,0,-1,0,1,-2,0,1,0,-2,0,2,0,0,2,59324385
445,0,0,1,-1,1,1,-2,0,2,-1,0,-1,-2,0,2,4,69127493
446,0,0,-2,0,-2,-1,-2,-1,3,0,-1,2,-2,2,1,15,80437234
447,0,0,1,0,-1,0,0,0,2,0,0,0,2,-2,0,2,439468
448,0,-1,0,0,-1,-1,-2,0,0,1,-1,-2,-1,-2,-1,0,29324711
449,-1,0,1,0,3,2,1,1,1,0,1,-2,3,-2,0,12,29324320
450,0,-1,-2,1,-1,-3,-2,0,1,0,-2,2,-2,2,-1,3,99127608
451,0,-1,2,-3,-2,0,1,-1,2,0,-1,0,1,-1,1,8,59326469
452,0,1,-1,1,0,1,0,0,0,0,-1,0,-3,-1,1,0,19323929
453,-1,0,0,0,-1,-1,-1,0,0,0,2,-3,-1,3,0,0,19323929
454,0,0,0,-1,-1,-1,0,0,0,0,0,2,3,1,0,5,60375133
455,0,1,1,-1,-1,0,-1,0,-3,0,2,-2,-2,-2,0,12,40400478
456,0,0,-2,-2,0,0,1,0,-2,0,1,0,0,1,-2,15,59328897
457,0,-1,1,-2,-2,0,2,0,2,0,-1,2,1,-1,-1,13,19385677
458,0,0,-3,2,-2,1,-1,0,1,0,-3,1,-2,1,-2,15,19303498
459,1,0,1,1,0,-1,-1,0,-2,0,0,2,0,3,1,8,10460888
460,0,0,2,0,-2,-1,0,0,2,-1,-1,2,0,-2,-1,5,89227873
461,0,0,0,-1,-1,-1,0,0,1,-1,-1,0,0,-1,0,2,439468
462,0,0,0,-1,2,2,-2,0,0,0,-1,2,2,-2,-1,2,59324385
463,0,0,-2,-1,-1,1,0,0,0,0,-1,-2,1,0,-2,0,19127297
464,0,0,-1,0,2,0,-2,-1,1,-1,0,1,2,1,0,6,39127710
465,1,0,0,2,-1,-1,0,-1,-2,1,0,-2,2,1,1,6,9325047
466,0,1,1,-1,2,3,0,-1,0,0,-2,1,-1,-1,0,11,50453758
467,0,0,-2,-1,-2,3,-1,1,0,0,0,0,-1,0,-2,15,80437234
468,0,0,-1,1,-3,2,0,0,0,0,0,2,1,2,-3,10,49025589
469,0,0,1,1,-2,0,-1,0,3,0,0,1,3,-3,1,13,69128567
470,0,0,0,2,0,1,-3,0,2,0,-1,0,0,1,2,13,49324946
471,0,0,-1,1,2,-1,0,0,1,0,-1,1,-1,-2,0,11,50453758
472,0,0,-1,1,-1,0,-1,0,2,0,-2,1,2,1,3,3,89158214
473,0,0,0,2,-2,-1,2,0,1,0,-1,-1,-2,0,0,3,80331973
474,0,0,0,1,2,-1,-2,0,1,0,-1,-2,1,0,-2,2,439468
475,0,0,-1,2,-1,0,-1,0,-2,0,-1,2,0,1,-1,3,99127608
476,0,0,0,-2,0,1,-2,0,0,0,0,-2,-1,-3,0,14,39325022
477,0,0,3,0,0,2,-1,0,0,0,3,1,-2,2,1,4,9324689
478,0,1,3,2,-1,-2,-1,1,-1,0,-2,1,-1,1,-1,11,20305707
479,0,0,3,0,-1,-3,-2,0,-2,0,-1,2,-1,0,-2,11,29320732
480,0,0,-2,0,0,1,0,-1,2,0,0,-1,1,-3,-1,2,59324385
481,0,0,1,-2,1,-1,-1,0,1,0,-2,0,-2,1,1,15,80437234
482,0,0,-1,-1,1,1,-2,0,2,0,-1,0,-1,0,2,11,50453758
483,0,0,2,0,1,0,1,1,-2,0,0,2,-3,1,1,7,298128
484,0,-1,1,2,-2,0,-3,0,3,0,0,0,1,0,3,0,29324711
485,0,0,-2,2,0,1,-2,0,-2,0,0,-2,1,0,-2,3,89158214
486,0,0,-3,-2,-1,-1,-2,0,3,0,-2,0,0,-3,-3,2,439468
487,0,-1,2,1,0,-2,0,0,1,0,2,2,-2,-1,-1,11,20305707
488,0,0,1,2,3,-1,0,0,-2,0,2,-1,1,1,1,1,70439573
489,0,0,-1,-1,-2,-3,0,-1,2,0,-1,3,0,-1,1,3,89158214
490,0,1,1,-1,-2,1,1,0,-1,0,2,3,0,2,2,7,59324248
491,0,0,1,2,2,2,-1,0,-2,0,-1,-2,1,3,-2,11,29320732
492,0,0,1,0,-2,0,1,1,1,0,-3,0,2,-3,-2,5,60375133
493,0,0,0,-1,0,1,2,1,-1,0,1,0,-1,-1,-1,2,59324385
494,0,1,2,2,-1,3,0,0,0,0,2,-1,0,2,1,7,49246468
495,0,-1,3,-2,1,-3,-1,1,-3,0,2,0,2,2,0,1,39329299
496,0,0,-1,-2,-2,2,-2,0,-3,0,-2,2,-1,0,-2,10,99329140
497,0,0,-2,1,1,-2,0,1,1,0,-1,1,-3,2,1,7,298128
498,0,0,1,0,-2,1,-1,0,2,0,-2,1,1,-1,-2,5,89227873
499,0,0,0,2,-1,-1,0,0,0,0,-1,-1,1,0,1,8,10460888
500,0,0,1,0,3,0,-2,0,-2,0,1,-2,0,0,0,1,50422494
501,0,0,-1,-2,2,0,-2,0,-1,0,0,-2,0,0,0,5,60375133
502,0,0,1,-2,-2,0,0,0,-2,0,-3,0,-1,-3,2,9,9300103
503,0,0,1,2,1,-2,-3,0,2,0,2,3,2,1,0,6,29385672
504,0,0,-2,1,0,0,-1,0,0,1,-1,-3,0,-1,-2,5,89227873
505,0,0,0,0,1,1,-2,0,2,-1,-2,1,-1,-2,0,5,60375133
506,1,-1,-2,-2,0,1,0,0,-1,0,-2,-1,0,-2,1,0,19323929
507,0,0,2,3,0,0,-1,0,0,0,-2,0,1,1,0,6,29385672
508,-1,0,-1,-1,1,1,-1,0,-2,0,0,1,0,-3,3,11,50453758
509,1,0,2,1,-1,0,-1,0,0,0,-2,-2,-1,-2,1,7,59324248
510,0,0,2,-3,-1,2,0,0,0,0,0,2,1,0,-1,5,89227873
511,0,0,2,2,1,-2,-1,0,-2,1,0,0,-1,2,-1,11,20305707
512,1,0,0,1,-3,3,0,0,2,0,-1,-1,-2,0,-1,4,441758
513,0,0,-3,-1,2,0,-3,0,2,0,-1,-2,-2,2,0,3,80331973
514,0,0,-2,0,-2,1,-1,0,-1,1,-1,2,0,3,2,13,19385677
515,0,0,1,-1,-1,-1,2,-1,2,0,3,0,1,-2,-2,8,39304128
516,0,0,-1,-2,-1,2,0,0,3,0,-2,2,-1,1,0,11,29320732
517,0,0,-2,-2,0,-2,-1,0,-1,0,-3,0,0,0,-1,1,70439573
518,0,0,1,1,1,0,-2,1,-2,0,1,-2,2,2,0,1,39329299
519,1,0,1,-2,0,-1,2,0,-1,0,0,-2,1,-1,1,12,79287612
520,0,0,-1,1,0,-1,2,0,2,1,0,-2,-1,-1,1,0,19127297
521,0,0,-1,-2,0,-2,-2,0,-2,0,-3,1,-2,-1,0,9,59336270
522,0,1,3,-1,0,2,-1,0,0,0,-1,3,-1,-2,1,4,69127493
523,1,0,-1,-1,2,1,0,0,-2,0,-2,-3,1,-1,0,2,439468
524,0,-1,0,-1,0,-2,0,0,0,0,2,-1,-1,2,1,12,40400478
525,0,0,3,-1,2,1,2,0,0,0,1,0,-1,1,2,8,59326469
526,0,0,0,0,0,0,-2,0,-1,0,0,-2,-1,-3,2,5,60375133
527,0,0,2,0,-1,2,-2,0,0,-1,0,1,1,0,0,5,89227873
528,0,0,-2,-1,-1,-1,-1,0,2,0,-2,1,1,1,1,3,99127608
529,0,0,0,2,-1,2,-1,0,0,0,-1,1,0,-1,1,13,69128567
530,0,0,-2,-1,3,3,-1,0,2,0,-1,-1,1,-1,0,2,59324385
531,0,0,-1,-2,1,2,-2,-1,-1,0,0,3,1,-1,-3,10,49025589
532,0,1,-3,0,1,0,1,0,-2,0,-1,0,0,0,-2,10,99329140
533,0,0,-1,-2,1,-2,2,0,0,0,1,-1,2,-2,2,8,10460888
534,0,0,0,-2,-2,-2,-1,0,1,0,-2,0,0,-2,0,0,29324711
535,0,0,0,2,1,0,0,0,-1,0,1,-1,1,0,2,0,19323929
536,0,-1,0,-2,-1,1,0,-1,1,0,1,-1,1,-1,0,8,39304128
537,0,0,-1,-1,3,-2,-2,0,-2,0,0,-2,-1,0,2,10,49025589
538,0,0,0,-2,2,2,-1,0,1,1,1,0,2,-1,-1,2,439468
539,0,0,2,1,-1,3,2,0,-2,0,2,0,1,1,1,7,49246468
540,0,0,-2,0,2,0,1,0,-3,0,-1,0,0,-2,0,10,99329140
541,0,0,-2,0,3,2,-2,0,1,0,-2,1,0,0,-3,2,59324385
542,0,0,1,2,0,1,0,0,2,0,1,-1,-2,-1,-1,4,9324689
543,0,0,0,-3,-2,0,-2,0,-2,1,-2,0,2,-2,0,10,49025589
544,-1,0,1,-1,-2,0,2,0,1,0,1,-2,1,0,2,8,59326469
545,0,0,-1,-1,2,0,-1,0,-1,0,-1,0,0,-2,-1,5,60375133
546,0,0,0,1,0,-1,-1,-1,1,0,1,1,0,1,-1,3,89158214
547,0,0,2,-2,1,3,1,0,3,0,2,-1,-1,1,2,14,40407922
548,0,1,2,-1,1,-3,-3,0,3,0,2,2,-3,0,-1,11,50453758
549,0,0,-2,0,0,3,-2,0,1,0,0,-1,1,-2,0,2,439468
550,0,0,-3,-1,0,-2,1,0,-1,0,-2,0,-1,0,3,9,59336270
551,0,0,0,0,1,1,0,0,1,0,-1,-1,0,2,0,12,79287612
552,-1,0,-1,-1,0,2,0,0,-1,0,-2,0,1,-2,-1,5,89227873
553,0,0,-1,-2,-1,-2,-2,1,3,0,1,-1,-1,-2,-2,0,19127297
554,0,0,-1,-2,-2,1,-2,0,0,0,-2,1,-1,0,1,13,49324946
555,1,0,0,-1,-2,-1,-1,0,2,0,0,0,-1,3,0,3,80331973
556,0,0,2,1,-1,1,-1,0,2,0,1,-1,0,0,1,4,441758
557,0,0,1,-1,-1,0,-3,0,0,0,-1,1,-1,-3,1,14,30439476
558,0,0,-2,0,-2,-1,-1,0,-1,1,-2,-2,2,2,0,6,39127710
559,0,0,-2,1,2,1,-1,0,1,0,-2,2,1,-1,3,11,20305707
560,1,-1,2,2,-3,1,-1,0,1,0,1,2,1,-1,-1,13,19385677
561,0,0,2,0,-1,1,2,0,-1,0,1,1,0,3,1,15,59328897
562,0,0,-1,-1,1,1,0,0,0,0,1,-2,-1,0,1,2,59324385
563,0,0,-2,0,2,-3,0,-1,1,-1,-1,-1,2,-1,0,13,69128567
564,0,0,1,3,0,0,1,1,2,0,0,-1,1,-3,-2,9,10269696
565,0,0,1,-1,1,3,1,0,1,0,1,0,-1,-2,1,14,39325022
566,1,0,0,0,-1,3,-1,0,1,0,-2,0,-1,1,2,11,29320732
567,0,0,1,-2,0,1,-1,0,3,0,-2,1,2,-3,3,11,50453758
568,0,0,1,2,0,0,-2,0,2,0,1,0,0,3,-1,0,29324711
569,0,0,0,-3,0,3,-2,0,1,0,-1,3,-1,-2,0,11,50453758
570,0,-1,-1,0,-2,-1,-2,0,1,0,-2,-2,-2,-1,-2,0,19323929
571,1,0,1,0,1,-2,-1,0,-1,0,0,-1,0,2,1,7,298128
572,0,1,-1,-1,1,0,2,0,-1,0,1,0,0,1,1,14,40407922
573,0,1,-2,1,0,-1,-1,0,1,0,0,0,-2,1,0,3,99127608
574,1,0,-1,-3,1,-2,-3,0,-2,0,0,-3,0,-2,-3,0,19127297
575,0,0,-2,0,0,-1,-1,0,2,0,-2,3,-2,1,-2,15,19303498
576,0,0,0,-2,-1,-1,-1,0,-2,0,2,-1,-3,-2,3,12,29324320
577,0,1,0,1,3,-1,0,0,-2,0,-1,0,-1,3,2,7,59324248
578,0,0,1,2,1,2,0,0,-3,0,2,2,0,1,-3,11,20305707
579,1,0,-1,-2,1,0,-2,0,-1,0,-2,0,1,-1,-2,10,99329140
580,0,0,1,1,0,0,-2,0,-2,0,1,-2,-2,3,-1,11,29320732
581,0,0,-1,-2,-1,1,-2,0,2,0,0,-1,2,-2,1,2,439468
582,0,0,2,0,-2,1,1,0,1,0,1,0,-2,0,2,4,69127493
583,0,0,0,-3,-1,-1,0,0,1,0,-2,0,-1,-2,0,4,9324689
584,0,0,2,0,-1,0,-1,0,1,0,1,0,-2,1,3,4,441758
585,1,0,-1,-2,2,-1,2,0,-2,0,-1,-1,0,2,1,14,30439476
586,0,0,1,1,-2,-2,2,1,-1,0,-1,-1,3,-1,-1,9,9300103
587,0,0,0,-2,0,1,-1,0,-2,0,-1,0,-1,-1,0,10,49025589
588,0,0,1,1,2,0,-2,0,-2,0,1,2,-2,-2,3,11,50453758
589,0,0,1,1,0,1,-3,0,1,0,3,2,1,3,-1,6,9325047
590,0,0,3,0,1,1,-1,0,0,0,0,1,-1,-2,1,8,10460888
591,0,0,2,-3,-3,0,-1,0,-1,1,-2,0,-2,-3,2,9,59336270
592,0,0,0,1,0,1,3,0,1,-1,1,2,-1,0,1,4,69127493
593,0,0,-2,0,-2,-1,-2,0,-1,1,0,-3,0,-1,0,0,29324711
594,0,0,1,1,-1,-3,0,0,3,0,0,3,-2,1,-1,15,80437234
595,-1,0,-1,1,-2,0,-1,0,0,0,-1,0,-1,-3,-2,1,50422494
596,0,0,1,-1,0,-1,2,0,1,-1,2,1,1,-1,-1,2,439468
597,0,0,1,0,0,-2,-2,0,-1,0,0,-3,0,3,1,7,49246468
598,0,0,-3,-2,2,-1,-1,0,1,0,-2,-1,-1,-1,-1,2,59324385
599,0,0,0,3,-2,0,1,-1,-1,0,0,1,2,2,2,7,49246468
600,0,0,0,-1,2,2,-1,1,-2,0,1,-2,3,-1,-1,5,60375133
601,0,0,0,-2,-2,-1,-2,0,-1,0,0,2,0,0,0,4,9324689
602,0,0,-1,3,3,-1,1,0,3,0,1,-3,1,0,1,12,40400478
603,1,0,1,0,-1,-1,0,0,0,0,-1,0,1,-1,0,4,441758
604,-1,0,2,-2,1,2,1,0,-1,0,1,-1,0,-1,0,14,39325022
605,-1,0,-2,-1,0,2,-1,1,-2,0,-2,2,0,1,-2,10,99329140
606,0,0,-1,0,0,-2,0,0,-1,0,0,-2,-1,-2,-1,2,439468
607,0,0,1,1,1,-3,0,0,-2,0,1,-2,1,-1,1,9,10269696
608,0,0,3,3,1,0,1,0,-2,0,-1,-2,-2,1,2,7,298128
609,0,0,1,0,-2,2,1,0,2,0,3,2,0,0,2,4,441758
610,0,-1,1,1,3,2,2,-1,-1,1,-2,0,0,-2,-2,2,59324385
611,0,0,1,0,1,1,0,1,2,0,-1,2,0,-1,2,11,20305707
612,0,0,2,-1,1,2,0,0,2,0,-3,-2,1,-1,2,12,79287612
613,0,0,-3,0,-1,2,-1,0,1,0,-1,1,1,0,1,13,49324946
614,0,0,0,-3,0,1,2,0,-1,0,-2,0,1,-2,2,12,29324320
615,0,0,-1,1,-2,-1,0,-1,-2,-1,-1,-1,1,0,-1,6,29385672
616,0,0,0,1,-2,0,-1,0,0,0,0,-1,-2,0,-1,12,40400478
617,-1,0,-1,0,0,-1,2,0,0,0,2,0,0,-1,0,15,59328897
618,0,0,-3,0,1,0,-1,0,-2,-1,-1,2,-1,1,-3,10,49025589
619,0,0,0,0,0,-1,-1,0,1,-1,-1,1,3,1,-3,5,89227873
620,0,0,-2,-1,0,-1,1,0,-1,0,0,3,1,-1,0,9,9300103
621,0,0,1,1,0,0,2,0,0,0,-1,0,2,0,-2,6,39127710
622,0,0,-2,-2,1,0,0,0,1,0,-1,1,2,-1,-2,2,439468
623,0,0,0,-1,-2,-2,0,0,-1,0,3,-2,-1,3,-1,12,79287612
624,0,0,1,-3,-1,0,0,1,-1,0,3,-1,-2,1,0,12,29324320
625,0,0,2,-1,-1,1,1,0,0,-1,3,2,-1,3,0,4,69127493
626,0,0,3,-1,0,1,1,0,-1,-1,1,-1,-3,-3,2,14,40407922
627,0,0,-1,0,1,2,2,0,-1,0,-3,1,2,-1,-2,2,59324385
628,0,-1,-1,-2,0,1,-2,1,0,-1,-2,3,0,0,-3,10,99329140
629,0,0,3,1,0,-2,-1,0,0,1,-1,-1,-1,3,2,7,59324248
