Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,Personality,image
311,0,0,1,1,-1,2,-2,0,0,0,-1,0,0,1,1,4,80362974
312,0,0,0,0,0,1,-2,0,0,0,-2,1,-2,0,1,11,20400691
313,0,-1,1,-3,-1,0,0,0,0,0,0,2,-1,-1,0,4,29278158
314,0,0,-1,-1,1,-1,0,0,-1,0,-3,1,-1,0,0,15,39277196
315,0,0,-2,0,-2,0,-1,0,0,0,-1,1,1,2,0,13,69278415
316,-1,0,0,0,-1,0,-1,0,2,0,-3,-3,0,-1,0,4,39266094
317,0,0,-2,0,2,2,-1,0,2,0,0,-1,2,-2,0,12,99239451
318,0,-1,0,1,-1,0,-1,0,-1,0,-2,1,-1,1,1,3,89278481
319,0,0,0,1,0,-1,0,0,0,0,2,-2,-3,0,-3,12,99302918
320,0,0,0,-1,0,2,0,0,1,0,0,-2,-1,3,-2,15,69241097
321,0,0,-1,-1,0,2,2,0,3,0,1,0,0,0,3,12,9278003
322,0,0,-1,-1,1,-2,-1,0,1,0,-2,-3,0,0,-1,0,79012991
323,0,0,2,0,0,0,-1,0,-2,0,2,-1,-2,1,0,12,59277652
324,0,0,1,1,1,1,0,0,0,0,1,1,-1,1,1,14,9241420
325,0,0,2,1,0,-1,1,0,2,0,-1,-1,1,-1,-2,9,20249896
326,1,0,0,-2,0,0,1,0,-1,0,3,0,-2,0,0,15,29241160
327,1,0,1,0,2,1,-3,0,-1,0,0,2,0,0,-2,10,99280884
328,-1,1,1,-1,2,3,-3,0,-1,0,-1,1,0,-1,1,13,9306416
329,0,0,0,-3,0,1,-2,0,-2,0,0,2,-1,-3,2,4,90354327
330,0,0,-1,-3,0,2,-2,0,-1,0,-2,2,0,-2,-3,10,49278341
331,0,1,-1,-3,1,-1,-2,0,2,0,2,0,0,0,-1,0,29291956
332,0,0,-1,-3,-1,0,-1,0,-1,1,-1,1,-1,1,0,11,40349847
333,0,0,1,-2,1,2,0,0,0,0,2,-3,-2,-3,2,14,228705
334,0,-1,-2,0,-2,-1,-2,0,2,0,-2,0,2,-1,-1,1,9149879
335,0,0,-1,2,1,3,1,0,1,0,-2,0,0,-1,-3,10,20228709
336,0,0,-2,-2,1,0,0,0,1,0,-2,1,0,0,3,11,89240761
337,1,0,3,1,-1,2,-2,0,2,0,2,1,-2,-1,3,0,10453086
338,0,0,-1,0,-2,0,-2,0,1,0,-2,0,-1,-2,-1,0,19129932
339,0,0,-2,-1,2,-1,2,0,-3,0,1,-1,-1,1,1,14,9217849
340,0,0,2,0,-1,-1,1,0,-1,0,0,-2,0,0,1,8,39292465
341,0,0,1,-1,0,-2,-2,0,-2,0,3,2,-3,1,-3,11,29277724
342,0,0,0,-1,0,0,0,0,0,0,0,-2,0,0,2,14,60431563
343,0,0,0,0,-1,2,-3,0,2,0,-1,0,-1,-1,-1,5,400692
344,0,-1,-1,-1,2,-1,-3,0,-1,0,-1,0,-3,-1,0,10,99302975
345,0,0,2,-2,2,1,1,0,0,0,3,-1,0,1,1,8,79902935
346,0,0,0,0,1,0,1,0,-1,0,2,-2,-1,2,1,14,89149936
347,1,0,0,-2,0,0,-1,0,0,-1,0,1,0,0,3,13,59302915
348,0,1,2,-1,-1,1,0,0,1,0,1,1,-2,1,2,9,69292275
349,0,0,-3,-1,2,-2,1,0,-2,-1,0,0,-1,0,0,14,9241420
350,0,0,-1,1,-1,-2,-1,0,0,0,-1,-1,-3,0,0,15,19302917
351,0,0,1,-3,1,2,-1,-1,-2,0,-2,1,-1,-2,-1,10,49306443
352,0,0,1,-1,0,2,-1,0,1,0,-2,1,-3,-1,-2,10,49278341
353,0,0,0,-3,-1,-1,0,0,1,0,0,-2,1,0,1,8,40411410
354,-1,0,-3,-2,-2,-1,0,0,1,0,0,0,2,1,-2,1,89300750
355,0,-1,0,-2,0,-1,-2,0,1,-1,-1,0,2,-1,1,1,19285588
356,0,0,1,3,-1,1,-2,1,1,0,0,3,1,2,0,13,19290014
357,0,0,-2,1,-2,-2,-3,1,3,0,0,3,0,1,0,15,69241097
358,0,0,1,3,-3,-3,2,0,1,0,2,-1,0,2,-2,3,59266074
359,0,0,1,-3,1,1,2,0,1,-1,0,-3,-1,0,3,8,29278101
360,0,0,-2,2,-1,-1,-2,0,-2,-1,-2,-2,2,0,-2,6,39277498
361,0,0,2,3,0,1,0,0,0,0,-1,-2,0,-1,-1,7,29277639
362,0,0,-1,-1,0,2,0,0,3,0,1,-2,-1,1,2,4,9324284
363,-1,0,-1,-1,-1,1,-2,0,0,0,-2,2,-1,-1,-1,10,20228709
364,-1,0,0,2,2,-1,1,0,-1,0,-2,-1,-1,3,0,7,19290603
365,0,0,-2,-1,0,0,1,0,2,-1,-1,0,0,-2,-3,1,9149879
366,0,0,-1,-1,1,-1,-2,0,1,0,2,-2,-3,-2,0,8,9306355
367,0,-1,-1,1,-1,3,-1,0,-2,0,-3,0,1,-1,0,13,69278415
368,0,-1,1,-1,-1,1,2,0,-2,-1,2,1,0,2,1,15,29241160
369,0,0,-1,-2,-2,-2,-3,0,2,0,-2,1,0,2,0,3,60116960
370,0,0,-1,-1,-1,1,-2,0,-2,0,1,0,-2,-3,2,9,90349326
371,0,0,-3,-3,2,0,0,0,1,-1,-2,-1,-2,-2,0,5,49292686
372,0,0,1,-1,1,1,2,0,-1,0,0,0,2,-3,0,2,79150746
373,0,0,0,0,-2,1,-2,0,0,0,0,2,1,0,-1,10,99302975
374,0,0,2,0,0,-2,-3,0,-1,0,0,1,-1,-2,2,12,99239451
375,0,0,2,-3,0,1,1,0,3,0,1,-1,-1,-2,-1,7,39266008
376,-1,0,-2,1,-1,-3,-1,0,-3,0,0,-1,2,-1,-1,6,9302913
377,0,1,-1,2,-1,-2,0,0,1,0,-1,-1,2,3,-3,6,59297481
378,0,0,2,1,0,-1,-1,0,0,0,-1,0,-2,3,0,7,60372276
379,0,0,0,-1,1,-2,1,-1,-1,0,2,0,0,2,1,14,228705
380,0,1,-1,1,-2,-1,-2,0,-2,0,-1,1,-2,0,-3,15,19302917
381,0,0,0,-2,-1,0,-2,0,-2,0,-2,2,3,-1,-1,10,49306443
382,0,0,0,-2,2,-2,0,1,1,0,1,1,0,0,-1,11,19299726
383,0,0,0,-2,2,-2,-1,0,-1,-1,0,0,-2,2,0,0,29266184
384,0,0,2,-2,0,1,-2,-1,3,1,-3,-1,-1,0,-2,1,89300750
385,0,0,2,0,-1,1,0,0,1,0,0,0,-1,-2,2,4,80362974
386,-1,0,3,2,3,-1,-2,0,-1,0,-2,0,-2,1,3,7,19166180
387,0,0,-1,-2,-1,0,1,0,-1,0,-2,1,3,-2,0,10,99280884
388,0,0,0,0,2,3,0,0,-1,0,-1,-3,-1,3,-3,2,9278569
389,1,0,-1,1,-2,-1,-2,0,-1,0,0,-2,2,0,-2,3,89386070
390,0,0,-2,-2,0,-2,-1,-1,-2,1,0,-1,-1,-1,2,9,89302914
391,0,0,3,-1,-2,1,-1,0,1,0,-2,3,0,-2,-1,5,29297454
392,0,0,1,0,1,-1,1,0,1,0,1,-1,1,0,2,7,29277639
393,0,0,0,0,-1,1,3,0,0,0,0,0,1,2,0,15,29285521
394,0,0,-1,-2,1,-2,-2,0,-1,0,0,0,1,0,0,6,29257066
395,0,0,-2,-2,-1,2,-1,0,1,0,1,1,-2,-1,0,0,69297471
396,0,0,1,-2,1,1,-2,0,0,0,-2,-1,1,-2,-1,5,70284203
397,0,1,-1,-1,1,-2,-2,0,1,0,-2,-2,3,3,-2,6,39277498
398,0,0,-2,-2,0,0,0,0,-2,0,-3,0,1,-1,-1,10,49278341
399,-1,0,2,1,0,3,0,0,2,0,1,2,-1,-1,-1,5,400692
400,0,1,1,1,2,2,-2,0,-1,0,1,-1,-1,-2,-1,8,39292465
401,0,0,0,-3,0,1,-1,0,0,0,2,0,-3,-2,-2,15,39277196
402,1,0,0,0,0,-1,-1,0,1,0,-2,-1,0,0,0,12,99302918
403,0,0,-2,0,-1,-1,0,0,-1,0,-2,0,0,-1,0,9,49278591
404,0,1,-1,-1,0,-2,0,0,-1,0,-1,2,-2,1,2,13,9306416
405,0,0,-3,-1,1,-1,0,0,1,0,0,2,2,-2,1,2,9186126
406,0,0,-1,-1,0,-1,0,0,0,0,0,-1,2,-2,-2,1,19285588
407,-1,0,0,0,-1,-1,1,0,0,0,-1,-2,0,0,-1,12,9278003
408,0,0,3,2,-1,1,-2,0,1,0,-1,1,2,-1,1,13,59302915
409,0,0,-1,-1,-2,-1,-1,0,1,0,0,1,1,1,2,13,19290014
410,0,0,0,-2,-1,2,1,0,2,0,0,-1,2,-1,-2,2,70340567
411,0,0,2,0,0,1,0,0,2,0,-2,-1,1,-1,1,13,69278415
412,0,0,1,1,-1,0,0,0,1,0,0,-1,1,0,2,8,79902935
413,0,0,1,0,0,3,0,1,2,0,2,-1,-1,1,1,4,90354327
414,0,0,0,-1,2,-1,0,0,1,-1,-1,2,0,0,2,9,20249896
415,1,0,0,-2,0,2,-2,0,1,0,-2,1,1,0,2,13,9306416
416,0,0,-2,1,0,1,-2,0,-1,0,0,0,0,-3,-1,10,20228709
417,0,0,0,-1,-1,2,-2,0,-1,0,0,1,2,-2,0,13,59302915
418,0,0,2,2,0,-1,-1,1,2,0,0,1,1,2,2,0,89326463
419,1,0,1,-1,-2,0,2,0,0,0,0,2,1,3,-2,7,60372276
420,0,-1,0,-1,-2,1,0,0,1,0,-3,-2,1,-2,-3,10,99302975
421,0,0,3,1,-2,-1,-2,0,1,0,1,0,2,0,2,1,9149879
422,1,0,0,-2,1,-1,2,0,-2,0,-1,1,-1,1,-1,14,9217849
423,0,0,1,-1,-2,0,-2,0,-1,0,-3,-1,2,-3,-2,5,49292686
424,0,0,1,3,-1,-2,1,0,-3,0,0,1,-1,0,0,7,19166180
425,0,0,-2,-1,-2,1,2,0,0,0,-2,2,-2,0,2,13,9306416
426,0,0,-1,2,2,0,-2,0,0,0,2,2,0,1,1,11,20400691
427,0,0,-1,0,-1,2,-2,0,2,0,3,1,-1,0,1,14,9241420
428,0,1,-1,-3,-2,-1,-2,0,1,0,-1,-2,-1,-1,-1,0,19175957
429,0,0,1,-1,2,1,-2,1,2,0,-1,-2,0,0,-1,5,29297454
430,0,0,-1,1,0,-1,0,0,2,0,-1,1,1,-1,-2,9,69292275
431,-1,0,-1,0,-2,-1,-1,1,2,0,-1,3,-2,2,-1,15,69241097
432,0,0,0,1,2,-1,0,1,-1,0,-2,-1,-2,0,0,7,29277639
433,-1,0,0,-1,0,1,-1,0,0,0,1,3,-1,1,1,15,29241160
434,0,0,2,1,1,0,-2,0,1,0,1,-1,2,0,3,7,19290603
435,0,0,0,1,-1,1,0,0,2,0,-1,0,0,2,2,13,59302915
436,0,0,-2,0,0,0,0,-1,1,0,1,0,-1,0,-3,15,19302917
437,1,-1,1,-2,1,3,1,0,1,0,1,-3,-3,0,1,14,228705
438,0,0,0,-1,-2,-1,-2,0,0,0,-3,1,-3,-1,0,9,90349326
439,0,-1,2,0,3,0,0,0,-1,0,-1,1,1,0,-1,2,79150746
440,0,0,2,0,0,-1,1,0,1,-1,-2,1,-2,0,0,0,79012991
441,0,1,-2,-2,-2,3,-1,0,-1,0,0,0,2,2,0,15,29285521
442,1,0,2,0,2,-2,-1,0,-2,0,-2,1,-1,2,0,11,40349847
443,0,-1,-2,3,0,-2,-2,0,-2,0,0,0,1,2,-2,6,9302913
444,0,0,0,-1,0,1,-2,0,1,0,-2,0,2,0,0,2,9278569
445,0,0,1,-1,1,1,-2,0,2,-1,0,-1,-2,0,2,4,9324284
446,0,0,-2,0,-2,-1,-2,-1,3,0,-1,2,-2,2,1,15,39277196
447,0,0,1,0,-1,0,0,0,2,0,0,0,2,-2,0,2,9186126
448,0,-1,0,0,-1,-1,-2,0,0,1,-1,-2,-1,-2,-1,0,29291956
449,-1,0,1,0,3,2,1,1,1,0,1,-2,3,-2,0,12,59277652
450,0,-1,-2,1,-1,-3,-2,0,1,0,-2,2,-2,2,-1,3,9306435
451,0,-1,2,-3,-2,0,1,-1,2,0,-1,0,1,-1,1,8,40411410
452,0,1,-1,1,0,1,0,0,0,0,-1,0,-3,-1,1,0,10453086
453,-1,0,0,0,-1,-1,-1,0,0,0,2,-3,-1,3,0,0,89326463
454,0,0,0,-1,-1,-1,0,0,0,0,0,2,3,1,0,5,70284203
455,0,1,1,-1,-1,0,-1,0,-3,0,2,-2,-2,-2,0,12,99239451
456,0,0,-2,-2,0,0,1,0,-2,0,1,0,0,1,-2,15,69241097
457,0,-1,1,-2,-2,0,2,0,2,0,-1,2,1,-1,-1,13,19290014
458,0,0,-3,2,-2,1,-1,0,1,0,-3,1,-2,1,-2,15,29241160
459,1,0,1,1,0,-1,-1,0,-2,0,0,2,0,3,1,8,29278101
460,0,0,2,0,-2,-1,0,0,2,-1,-1,2,0,-2,-1,5,400692
461,0,0,0,-1,-1,-1,0,0,1,-1,-1,0,0,-1,0,2,9186126
462,0,0,0,-1,2,2,-2,0,0,0,-1,2,2,-2,-1,2,70340567
463,0,0,-2,-1,-1,1,0,0,0,0,-1,-2,1,0,-2,0,19175957
464,0,0,-1,0,2,0,-2,-1,1,-1,0,1,2,1,0,6,59297481
465,1,0,0,2,-1,-1,0,-1,-2,1,0,-2,2,1,1,6,29257066
466,0,1,1,-1,2,3,0,-1,0,0,-2,1,-1,-1,0,11,89240761
467,0,0,-2,-1,-2,3,-1,1,0,0,0,0,-1,0,-2,15,19302917
468,0,0,-1,1,-3,2,0,0,0,0,0,2,1,2,-3,10,49306443
469,0,0,1,1,-2,0,-1,0,3,0,0,1,3,-3,1,13,69278415
470,0,0,0,2,0,1,-3,0,2,0,-1,0,0,1,2,13,9306416
471,0,0,-1,1,2,-1,0,0,1,0,-1,1,-1,-2,0,11,20400691
472,0,0,-1,1,-1,0,-1,0,2,0,-2,1,2,1,3,3,89278481
473,0,0,0,2,-2,-1,2,0,1,0,-1,-1,-2,0,0,3,59266074
474,0,0,0,1,2,-1,-2,0,1,0,-1,-2,1,0,-2,2,79150746
475,0,0,-1,2,-1,0,-1,0,-2,0,-1,2,0,1,-1,3,60116960
476,0,0,0,-2,0,1,-2,0,0,0,0,-2,-1,-3,0,14,9217849
477,0,0,3,0,0,2,-1,0,0,0,3,1,-2,2,1,4,80362974
478,0,1,3,2,-1,-2,-1,1,-1,0,-2,1,-1,1,-1,11,40349847
479,0,0,3,0,-1,-3,-2,0,-2,0,-1,2,-1,0,-2,11,89240761
480,0,0,-2,0,0,1,0,-1,2,0,0,-1,1,-3,-1,2,9278569
481,0,0,1,-2,1,-1,-1,0,1,0,-2,0,-2,1,1,15,69241097
482,0,0,-1,-1,1,1,-2,0,2,0,-1,0,-1,0,2,11,29277724
483,0,0,2,0,1,0,1,1,-2,0,0,2,-3,1,1,7,39266008
484,0,-1,1,2,-2,0,-3,0,3,0,0,0,1,0,3,0,79012991
485,0,0,-2,2,0,1,-2,0,-2,0,0,-2,1,0,-2,3,89386070
486,0,0,-3,-2,-1,-1,-2,0,3,0,-2,0,0,-3,-3,2,9186126
487,0,-1,2,1,0,-2,0,0,1,0,2,2,-2,-1,-1,11,19299726
488,0,0,1,2,3,-1,0,0,-2,0,2,-1,1,1,1,1,89300750
489,0,0,-1,-1,-2,-3,0,-1,2,0,-1,3,0,-1,1,3,9306435
490,0,1,1,-1,-2,1,1,0,-1,0,2,3,0,2,2,7,60372276
491,0,0,1,2,2,2,-1,0,-2,0,-1,-2,1,3,-2,11,20400691
492,0,0,1,0,-2,0,1,1,1,0,-3,0,2,-3,-2,5,49292686
493,0,0,0,-1,0,1,2,1,-1,0,1,0,-1,-1,-1,2,70340567
494,0,1,2,2,-1,3,0,0,0,0,2,-1,0,2,1,7,19166180
495,0,-1,3,-2,1,-3,-1,1,-3,0,2,0,2,2,0,1,19285588
496,0,0,-1,-2,-2,2,-2,0,-3,0,-2,2,-1,0,-2,10,99280884
497,0,0,-2,1,1,-2,0,1,1,0,-1,1,-3,2,1,7,29277639
498,0,0,1,0,-2,1,-1,0,2,0,-2,1,1,-1,-2,5,29297454
499,0,0,0,2,-1,-1,0,0,0,0,-1,-1,1,0,1,8,79902935
500,0,0,1,0,3,0,-2,0,-2,0,1,-2,0,0,0,1,9149879
501,0,0,-1,-2,2,0,-2,0,-1,0,0,-2,0,0,0,5,70284203
502,0,0,1,-2,-2,0,0,0,-2,0,-3,0,-1,-3,2,9,89302914
503,0,0,1,2,1,-2,-3,0,2,0,2,3,2,1,0,6,39277498
504,0,0,-2,1,0,0,-1,0,0,1,-1,-3,0,-1,-2,5,400692
505,0,0,0,0,1,1,-2,0,2,-1,-2,1,-1,-2,0,5,70284203
506,1,-1,-2,-2,0,1,0,0,-1,0,-2,-1,0,-2,1,0,29291956
507,0,0,2,3,0,0,-1,0,0,0,-2,0,1,1,0,6,39277498
508,-1,0,-1,-1,1,1,-1,0,-2,0,0,1,0,-3,3,11,40349847
509,1,0,2,1,-1,0,-1,0,0,0,-2,-2,-1,-2,1,7,19290603
510,0,0,2,-3,-1,2,0,0,0,0,0,2,1,0,-1,5,400692
511,0,0,2,2,1,-2,-1,0,-2,1,0,0,-1,2,-1,11,89240761
512,1,0,0,1,-3,3,0,0,2,0,-1,-1,-2,0,-1,4,29278158
513,0,0,-3,-1,2,0,-3,0,2,0,-1,-2,-2,2,0,3,60116960
514,0,0,-2,0,-2,1,-1,0,-1,1,-1,2,0,3,2,13,59302915
515,0,0,1,-1,-1,-1,2,-1,2,0,3,0,1,-2,-2,8,40411410
516,0,0,-1,-2,-1,2,0,0,3,0,-2,2,-1,1,0,11,29277724
517,0,0,-2,-2,0,-2,-1,0,-1,0,-3,0,0,0,-1,1,89300750
518,0,0,1,1,1,0,-2,1,-2,0,1,-2,2,2,0,1,19285588
519,1,0,1,-2,0,-1,2,0,-1,0,0,-2,1,-1,1,12,99302918
520,0,0,-1,1,0,-1,2,0,2,1,0,-2,-1,-1,1,0,10453086
521,0,0,-1,-2,0,-2,-2,0,-2,0,-3,1,-2,-1,0,9,49278591
522,0,1,3,-1,0,2,-1,0,0,0,-1,3,-1,-2,1,4,39266094
523,1,0,-1,-1,2,1,0,0,-2,0,-2,-3,1,-1,0,2,79150746
524,0,-1,0,-1,0,-2,0,0,0,0,2,-1,-1,2,1,12,99239451
525,0,0,3,-1,2,1,2,0,0,0,1,0,-1,1,2,8,29278101
526,0,0,0,0,0,0,-2,0,-1,0,0,-2,-1,-3,2,5,49292686
527,0,0,2,0,-1,2,-2,0,0,-1,0,1,1,0,0,5,29297454
528,0,0,-2,-1,-1,-1,-1,0,2,0,-2,1,1,1,1,3,89386070
529,0,0,0,2,-1,2,-1,0,0,0,-1,1,0,-1,1,13,19290014
530,0,0,-2,-1,3,3,-1,0,2,0,-1,-1,1,-1,0,2,9278569
531,0,0,-1,-2,1,2,-2,-1,-1,0,0,3,1,-1,-3,10,49278341
532,0,1,-3,0,1,0,1,0,-2,0,-1,0,0,0,-2,10,20228709
533,0,0,-1,-2,1,-2,2,0,0,0,1,-1,2,-2,2,8,9306355
534,0,0,0,-2,-2,-2,-1,0,1,0,-2,0,0,-2,0,0,19129932
535,0,0,0,2,1,0,0,0,-1,0,1,-1,1,0,2,0,29266184
536,0,-1,0,-2,-1,1,0,-1,1,0,1,-1,1,-1,0,8,39292465
537,0,0,-1,-1,3,-2,-2,0,-2,0,0,-2,-1,0,2,10,99302975
538,0,0,0,-2,2,2,-1,0,1,1,1,0,2,-1,-1,2,9186126
539,0,0,2,1,-1,3,2,0,-2,0,2,0,1,1,1,7,39266008
540,0,0,-2,0,2,0,1,0,-3,0,-1,0,0,-2,0,10,49306443
541,0,0,-2,0,3,2,-2,0,1,0,-2,1,0,0,-3,2,70340567
542,0,0,1,2,0,1,0,0,2,0,1,-1,-2,-1,-1,4,90354327
543,0,0,0,-3,-2,0,-2,0,-2,1,-2,0,2,-2,0,10,49278341
544,-1,0,1,-1,-2,0,2,0,1,0,1,-2,1,0,2,8,79902935
545,0,0,-1,-1,2,0,-1,0,-1,0,-1,0,0,-2,-1,5,70284203
546,0,0,0,1,0,-1,-1,-1,1,0,1,1,0,1,-1,3,9306435
547,0,0,2,-2,1,3,1,0,3,0,2,-1,-1,1,2,14,60431563
548,0,1,2,-1,1,-3,-3,0,3,0,2,2,-3,0,-1,11,19299726
549,0,0,-2,0,0,3,-2,0,1,0,0,-1,1,-2,0,2,79150746
550,0,0,-3,-1,0,-2,1,0,-1,0,-2,0,-1,0,3,9,90349326
551,0,0,0,0,1,1,0,0,1,0,-1,-1,0,2,0,12,99302918
552,-1,0,-1,-1,0,2,0,0,-1,0,-2,0,1,-2,-1,5,400692
553,0,0,-1,-2,-1,-2,-2,1,3,0,1,-1,-1,-2,-2,0,69297471
554,0,0,-1,-2,-2,1,-2,0,0,0,-2,1,-1,0,1,13,69278415
555,1,0,0,-1,-2,-1,-1,0,2,0,0,0,-1,3,0,3,89278481
556,0,0,2,1,-1,1,-1,0,2,0,1,-1,0,0,1,4,9324284
557,0,0,1,-1,-1,0,-3,0,0,0,-1,1,-1,-3,1,14,89149936
558,0,0,-2,0,-2,-1,-1,0,-1,1,-2,-2,2,2,0,6,9302913
559,0,0,-2,1,2,1,-1,0,1,0,-2,2,1,-1,3,11,20400691
560,1,-1,2,2,-3,1,-1,0,1,0,1,2,1,-1,-1,13,9306416
561,0,0,2,0,-1,1,2,0,-1,0,1,1,0,3,1,15,29241160
562,0,0,-1,-1,1,1,0,0,0,0,1,-2,-1,0,1,2,9278569
563,0,0,-2,0,2,-3,0,-1,1,-1,-1,-1,2,-1,0,13,59302915
564,0,0,1,3,0,0,1,1,2,0,0,-1,1,-3,-2,9,89302914
565,0,0,1,-1,1,3,1,0,1,0,1,0,-1,-2,1,14,9241420
566,1,0,0,0,-1,3,-1,0,1,0,-2,0,-1,1,2,11,40349847
567,0,0,1,-2,0,1,-1,0,3,0,-2,1,2,-3,3,11,89240761
568,0,0,1,2,0,0,-2,0,2,0,1,0,0,3,-1,0,89326463
569,0,0,0,-3,0,3,-2,0,1,0,-1,3,-1,-2,0,11,20400691
570,0,-1,-1,0,-2,-1,-2,0,1,0,-2,-2,-2,-1,-2,0,19175957
571,1,0,1,0,1,-2,-1,0,-1,0,0,-1,0,2,1,7,60372276
572,0,1,-1,-1,1,0,2,0,-1,0,1,0,0,1,1,14,228705
573,0,1,-2,1,0,-1,-1,0,1,0,0,0,-2,1,0,3,59266074
574,1,0,-1,-3,1,-2,-3,0,-2,0,0,-3,0,-2,-3,0,79012991
575,0,0,-2,0,0,-1,-1,0,2,0,-2,3,-2,1,-2,15,19302917
576,0,0,0,-2,-1,-1,-1,0,-2,0,2,-1,-3,-2,3,12,9278003
577,0,1,0,1,3,-1,0,0,-2,0,-1,0,-1,3,2,7,19166180
578,0,0,1,2,1,2,0,0,-3,0,2,2,0,1,-3,11,40349847
579,1,0,-1,-2,1,0,-2,0,-1,0,-2,0,1,-1,-2,10,20228709
580,0,0,1,1,0,0,-2,0,-2,0,1,-2,-2,3,-1,11,89240761
581,0,0,-1,-2,-1,1,-2,0,2,0,0,-1,2,-2,1,2,9186126
582,0,0,2,0,-2,1,1,0,1,0,1,0,-2,0,2,4,80362974
583,0,0,0,-3,-1,-1,0,0,1,0,-2,0,-1,-2,0,4,29278158
584,0,0,2,0,-1,0,-1,0,1,0,1,0,-2,1,3,4,39266094
585,1,0,-1,-2,2,-1,2,0,-2,0,-1,-1,0,2,1,14,9217849
586,0,0,1,1,-2,-2,2,1,-1,0,-1,-1,3,-1,-1,9,49278591
587,0,0,0,-2,0,1,-1,0,-2,0,-1,0,-1,-1,0,10,99302975
588,0,0,1,1,2,0,-2,0,-2,0,1,2,-2,-2,3,11,29277724
589,0,0,1,1,0,1,-3,0,1,0,3,2,1,3,-1,6,59297481
590,0,0,3,0,1,1,-1,0,0,0,0,1,-1,-2,1,8,40411410
591,0,0,2,-3,-3,0,-1,0,-1,1,-2,0,-2,-3,2,9,20249896
592,0,0,0,1,0,1,3,0,1,-1,1,2,-1,0,1,4,90354327
593,0,0,-2,0,-2,-1,-2,0,-1,1,0,-3,0,-1,0,0,29291956
594,0,0,1,1,-1,-3,0,0,3,0,0,3,-2,1,-1,15,29285521
595,-1,0,-1,1,-2,0,-1,0,0,0,-1,0,-1,-3,-2,1,9149879
596,0,0,1,-1,0,-1,2,0,1,-1,2,1,1,-1,-1,2,9186126
597,0,0,1,0,0,-2,-2,0,-1,0,0,-3,0,3,1,7,29277639
598,0,0,-3,-2,2,-1,-1,0,1,0,-2,-1,-1,-1,-1,2,70340567
599,0,0,0,3,-2,0,1,-1,-1,0,0,1,2,2,2,7,60372276
600,0,0,0,-1,2,2,-1,1,-2,0,1,-2,3,-1,-1,5,49292686
601,0,0,0,-2,-2,-1,-2,0,-1,0,0,2,0,0,0,4,9324284
602,0,0,-1,3,3,-1,1,0,3,0,1,-3,1,0,1,12,59277652
603,1,0,1,0,-1,-1,0,0,0,0,-1,0,1,-1,0,4,80362974
604,-1,0,2,-2,1,2,1,0,-1,0,1,-1,0,-1,0,14,60431563
605,-1,0,-2,-1,0,2,-1,1,-2,0,-2,2,0,1,-2,10,49306443
606,0,0,-1,0,0,-2,0,0,-1,0,0,-2,-1,-2,-1,2,79150746
607,0,0,1,1,1,-3,0,0,-2,0,1,-2,1,-1,1,9,69292275
608,0,0,3,3,1,0,1,0,-2,0,-1,-2,-2,1,2,7,19166180
609,0,0,1,0,-2,2,1,0,2,0,3,2,0,0,2,4,90354327
610,0,-1,1,1,3,2,2,-1,-1,1,-2,0,0,-2,-2,2,9278569
611,0,0,1,0,1,1,0,1,2,0,-1,2,0,-1,2,11,19299726
612,0,0,2,-1,1,2,0,0,2,0,-3,-2,1,-1,2,12,99239451
613,0,0,-3,0,-1,2,-1,0,1,0,-1,1,1,0,1,13,19290014
614,0,0,0,-3,0,1,2,0,-1,0,-2,0,1,-2,2,12,99302918
615,0,0,-1,1,-2,-1,0,-1,-2,-1,-1,-1,1,0,-1,6,29257066
616,0,0,0,1,-2,0,-1,0,0,0,0,-1,-2,0,-1,12,9278003
617,-1,0,-1,0,0,-1,2,0,0,0,2,0,0,-1,0,15,39277196
618,0,0,-3,0,1,0,-1,0,-2,-1,-1,2,-1,1,-3,10,99280884
619,0,0,0,0,0,-1,-1,0,1,-1,-1,1,3,1,-3,5,29297454
620,0,0,-2,-1,0,-1,1,0,-1,0,0,3,1,-1,0,9,90349326
621,0,0,1,1,0,0,2,0,0,0,-1,0,2,0,-2,6,39277498
622,0,0,-2,-2,1,0,0,0,1,0,-1,1,2,-1,-2,2,9186126
623,0,0,0,-1,-2,-2,0,0,-1,0,3,-2,-1,3,-1,12,59277652
624,0,0,1,-3,-1,0,0,1,-1,0,3,-1,-2,1,0,12,99239451
625,0,0,2,-1,-1,1,1,0,0,-1,3,2,-1,3,0,4,9324284
626,0,0,3,-1,0,1,1,0,-1,-1,1,-1,-3,-3,2,14,89149936
627,0,0,-1,0,1,2,2,0,-1,0,-3,1,2,-1,-2,2,70340567
628,0,-1,-1,-2,0,1,-2,1,0,-1,-2,3,0,0,-3,10,49278341
